cell,drug1_db,drug2_db,synergy,synergistic
107,33,20,0,0
24,28,35,0,0
122,2,32,0,0
100,50,45,0,0
71,30,28,0,0
56,40,24,0,0
6,62,48,0,0
8,37,57,0,0
96,25,38,0,0
112,31,29,0,0
69,30,28,0,0
54,14,15,0,0
18,15,26,0,0
14,31,47,0,0
22,47,54,0,0
35,30,27,0,0
93,40,15,0,0
86,18,20,0,0
122,58,37,0,0
14,0,56,0,0
93,44,23,0,0
23,2,25,0,0
107,33,8,0,0
87,30,40,0,0
105,22,56,0,0
82,33,4,0,0
42,32,39,0,0
86,5,53,0,0
56,50,54,0,0
118,58,28,0,0
99,18,5,0,0
15,37,43,0,0
15,31,1,0,0
112,15,2,0,0
0,50,27,0,0
49,19,37,0,0
5,23,13,0,0
81,53,15,0,0
57,47,2,0,0
57,47,41,0,0
70,10,18,0,0
94,58,32,0,0
75,10,29,1,1
55,20,30,0,0
25,33,31,0,0
41,10,11,0,0
48,40,45,0,0
57,28,49,0,0
66,30,19,0,0
54,7,32,0,0
75,58,56,0,0
23,47,54,0,0
23,44,51,0,0
45,25,12,0,0
96,5,58,0,0
112,25,56,0,0
17,30,52,0,0
29,19,0,0,0
58,28,22,0,0
14,28,41,0,0
18,40,37,1,1
15,40,23,1,1
55,37,50,0,0
57,49,40,0,0
109,39,32,0,0
113,34,22,0,0
65,45,6,0,0
54,35,27,0,0
91,5,15,0,0
107,20,45,0,0
59,20,30,0,0
49,61,58,0,0
105,35,7,0,0
17,37,10,0,0
69,22,16,0,0
112,25,6,0,0
118,28,57,0,0
18,5,44,0,0
75,44,29,0,0
37,44,2,0,0
18,21,19,0,0
19,45,0,0,0
124,49,32,0,0
115,15,5,0,0
14,0,48,0,0
10,33,14,0,0
11,38,35,0,0
30,19,24,0,0
22,33,9,0,0
35,13,35,0,0
74,28,38,0,0
20,50,37,0,0
40,23,40,0,0
106,32,34,0,0
23,44,43,0,0
29,37,28,0,0
110,27,33,1,1
65,9,36,0,0
89,40,57,0,0
33,30,6,0,0
89,40,55,0,0
63,45,62,0,0
49,23,19,0,0
43,34,30,0,0
21,9,45,0,0
48,30,5,0,0
60,30,36,0,0
21,5,36,0,0
59,2,5,0,0
69,60,30,0,0
54,37,35,0,0
82,45,28,0,0
23,57,10,0,0
121,27,21,0,0
36,33,60,0,0
74,23,22,0,0
98,49,48,0,0
12,5,7,0,0
43,8,15,0,0
9,22,28,0,0
124,30,49,0,0
92,25,9,0,0
58,35,37,0,0
10,53,18,0,0
110,30,29,0,0
109,22,10,0,0
88,10,27,0,0
31,33,32,0,0
17,45,37,0,0
25,0,26,0,0
104,25,52,0,0
98,9,31,0,0
11,58,61,1,1
122,19,17,0,0
10,28,35,0,0
107,34,5,0,0
19,62,47,0,0
8,37,36,0,0
52,15,7,0,0
64,7,20,0,0
112,58,31,0,0
28,44,17,0,0
63,32,20,0,0
56,50,55,0,0
95,47,15,0,0
96,40,56,0,0
37,33,47,0,0
44,40,57,0,0
5,35,56,0,0
124,47,44,0,0
100,22,45,0,0
44,49,45,0,0
29,57,26,0,0
91,33,13,0,0
40,56,3,0,0
104,47,37,0,0
124,62,21,0,0
123,33,28,0,0
54,53,18,0,0
19,37,36,0,0
37,2,58,0,0
95,58,32,0,0
29,21,38,0,0
82,45,38,0,0
114,30,45,0,0
62,22,35,0,0
46,19,40,0,0
63,35,30,0,0
112,31,46,0,0
28,44,19,0,0
0,19,3,0,0
60,50,36,0,0
106,7,33,0,0
25,27,18,0,0
47,5,45,1,1
69,16,61,0,0
124,50,40,0,0
20,2,24,0,0
37,45,56,1,1
58,8,35,0,0
9,23,7,0,0
93,5,19,0,0
36,19,40,0,0
85,37,58,0,0
55,20,34,0,0
35,35,30,0,0
94,22,32,0,0
68,15,46,0,0
112,0,7,1,1
6,47,54,0,0
121,58,40,0,0
42,5,14,0,0
50,37,5,0,0
