cell,drug1_db,drug2_db,synergy,synergistic
44,43,35,0,0
62,43,24,0,0
18,51,13,0,0
55,38,42,0,0
39,50,9,0,0
70,50,62,0,0
50,52,6,0,0
55,19,60,0,0
51,9,62,0,0
24,12,9,0,0
75,47,32,0,0
112,46,42,0,0
111,12,19,1,1
23,59,14,0,0
15,52,39,0,0
32,3,44,0,0
8,40,14,0,0
8,38,49,0,0
6,7,47,0,0
117,52,53,0,0
78,13,6,0,0
102,49,37,0,0
26,17,12,0,0
19,16,19,0,0
89,42,37,0,0
33,5,57,0,0
71,49,19,0,0
75,49,50,0,0
96,17,40,0,0
121,13,12,0,0
4,8,18,0,0
10,46,54,0,0
90,13,20,0,0
105,16,28,0,0
73,37,6,0,0
16,27,58,0,0
44,43,58,0,0
8,58,51,0,0
106,46,20,0,0
116,12,19,0,0
57,47,32,0,0
18,10,58,0,0
6,56,37,0,0
21,46,0,0,0
77,12,36,0,0
48,60,18,0,0
54,54,16,0,0
123,42,50,0,0
92,6,49,0,0
63,13,31,0,0
15,18,13,0,0
97,51,55,0,0
25,57,23,0,0
85,52,39,0,0
114,42,46,0,0
53,60,36,1,1
98,29,57,0,0
91,47,16,0,0
98,49,24,0,0
71,57,6,0,0
15,33,22,0,0
35,6,47,0,0
102,52,21,0,0
22,32,38,0,0
89,18,26,0,0
39,50,23,0,0
85,50,46,0,0
77,62,16,0,0
85,50,30,0,0
19,37,54,0,0
118,49,16,0,0
102,43,36,0,0
84,11,19,0,0
25,47,3,0,0
9,9,52,0,0
3,32,45,0,0
73,5,17,0,0
3,11,45,0,0
82,18,46,1,1
34,42,18,0,0
18,20,51,0,0
70,18,47,1,1
81,52,3,0,0
73,11,56,0,0
74,37,36,0,0
29,8,57,0,0
42,42,37,0,0
30,13,40,0,0
36,50,23,0,0
8,10,20,0,0
100,6,55,0,0
77,8,33,0,0
49,37,52,0,0
13,18,46,0,0
50,57,16,0,0
86,50,2,0,0
91,41,44,0,0
63,9,15,0,0
124,14,47,0,0
44,12,6,0,0
48,40,38,0,0
16,50,35,0,0
70,16,8,0,0
5,13,1,0,0
42,42,13,0,0
6,6,41,0,0
78,36,47,0,0
32,8,9,0,0
18,50,55,0,0
75,50,41,0,0
39,18,14,0,0
58,38,42,0,0
1,46,3,0,0
83,9,37,0,0
83,5,62,0,0
104,38,50,0,0
98,33,42,0,0
111,16,32,0,0
122,19,46,0,0
70,49,16,0,0
7,37,59,0,0
33,29,20,0,0
5,3,53,0,0
77,43,15,0,0
123,42,60,0,0
69,40,18,0,0
43,46,2,1,1
72,42,50,0,0
10,42,19,1,1
113,29,54,0,0
89,43,25,0,0
16,8,18,0,0
85,12,29,0,0
107,47,40,0,0
77,27,36,0,0
22,49,30,0,0
116,12,3,0,0
60,40,55,0,0
22,27,54,0,0
48,55,36,0,0
110,49,54,0,0
119,47,24,0,0
117,43,35,0,0
102,42,22,0,0
98,33,22,0,0
117,29,13,0,0
117,33,34,0,0
58,10,52,0,0
72,32,54,0,0
70,52,28,0,0
45,49,28,0,0
52,13,41,0,0
71,47,16,0,0
46,49,47,0,0
80,3,52,0,0
83,27,6,0,0
13,60,19,0,0
70,47,4,0,0
9,5,52,0,0
122,5,2,0,0
25,18,15,0,0
14,18,47,0,0
44,16,33,0,0
113,41,53,0,0
42,12,49,0,0
44,19,12,1,1
1,50,46,0,0
33,52,39,0,0
71,5,12,0,0
115,13,18,0,0
118,42,40,0,0
117,6,24,0,0
23,18,14,0,0
32,19,6,0,0
121,41,46,0,0
80,16,62,0,0
52,5,12,0,0
65,33,42,0,0
39,62,19,0,0
61,19,46,0,0
0,6,9,0,0
44,50,41,0,0
65,16,62,0,0
109,46,14,0,0
87,18,47,0,0
73,49,13,0,0
122,42,61,0,0
87,42,16,0,0
38,46,60,0,0
52,40,46,0,0
79,56,45,0,0
119,3,22,0,0
70,6,58,0,0
95,43,21,0,0
33,12,24,0,0
66,27,8,0,0
71,13,8,0,0
71,12,24,0,0
102,13,12,0,0
7,18,42,0,0
119,18,57,0,0
1,33,20,0,0
95,52,0,0,0
46,37,38,0,0
37,6,56,0,0
21,42,26,0,0
48,18,51,1,1
21,50,34,0,0
76,33,58,0,0
77,32,18,0,0
116,9,20,0,0
44,29,19,0,0
15,47,46,1,1
95,46,34,0,0
0,49,12,0,0
70,46,30,0,0
105,57,49,0,0
53,52,47,0,0
98,49,27,0,0
70,12,8,1,1
26,49,47,0,0
16,62,49,0,0
116,33,28,0,0
62,52,44,0,0
43,27,35,0,0
85,13,42,0,0
3,37,11,0,0
43,13,32,0,0
105,8,58,0,0
59,31,40,0,0
119,50,9,0,0
86,42,5,0,0
124,40,19,0,0
61,50,60,0,0
92,13,6,0,0
45,47,46,1,1
106,57,35,0,0
39,57,23,0,0
70,12,21,0,0
51,46,38,0,0
65,46,16,0,0
101,27,36,0,0
65,3,53,0,0
16,32,3,0,0
51,13,15,0,0
12,47,58,0,0
102,50,62,0,0
72,18,37,0,0
107,18,19,0,0
70,9,54,0,0
86,62,44,0,0
112,62,30,0,0
107,55,49,0,0
106,52,39,0,0
22,9,0,0,0
1,18,33,0,0
25,18,13,1,1
70,52,61,0,0
10,15,17,0,0
76,18,15,0,0
11,55,10,0,0
66,47,46,0,0
16,50,38,0,0
0,47,38,0,0
102,41,30,0,0
11,42,37,0,0
28,19,44,0,0
10,32,47,0,0
75,13,6,0,0
34,49,50,0,0
43,62,9,0,0
15,46,2,0,0
62,13,15,0,0
85,8,58,0,0
89,52,38,0,0
62,13,34,0,0
80,62,41,0,0
30,50,60,0,0
62,9,62,0,0
71,3,49,0,0
5,43,20,0,0
73,49,12,0,0
90,50,59,0,0
106,42,5,0,0
47,49,26,0,0
29,29,61,0,0
122,18,6,0,0
64,12,45,0,0
